antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Star Trek: The Wrath of Khan (1982)'}),frozenset({'Back to the Future (1985)'}),0.1602972399150743,0.2494692144373673,0.10615711252653928,0.6622516556291391,2.6546428068197834,1.0,0.0661678860084475,2.2221597768619126,0.7422882427307207,0.34965034965034963,0.5499873544591924,0.543891785261378
frozenset({'Cool Hand Luke (1967)'}),"frozenset({""One Flew Over the Cuckoo's Nest (1975)""})",0.1326963906581741,0.24416135881104034,0.08598726114649681,0.648,2.653982608695652,1.0,0.053587930094076384,2.1472688670140903,0.7185578070930987,0.2956204379562043,0.5342921348314607,0.5000869565217392
frozenset({'2001: A Space Odyssey (1968)'}),"frozenset({'Graduate, The (1967)'})",0.19851380042462846,0.19957537154989385,0.10509554140127389,0.5294117647058824,2.6526908635794744,1.0,0.06547707592374719,1.7009023354564756,0.777336276674025,0.358695652173913,0.41207676704634105,0.5280037546933667
"frozenset({'Graduate, The (1967)'})",frozenset({'2001: A Space Odyssey (1968)'}),0.19957537154989385,0.19851380042462846,0.10509554140127389,0.526595744680851,2.652690863579474,1.0,0.06547707592374719,1.693027028316515,0.7783672266430887,0.358695652173913,0.40934197548259826,0.5280037546933667
frozenset({'Citizen Kane (1941)'}),frozenset({'To Kill a Mockingbird (1962)'}),0.17197452229299362,0.20488322717622082,0.09341825902335456,0.5432098765432098,2.651314526962195,1.0,0.05818356390387709,1.7406610432088137,0.7521853146853146,0.3295880149812733,0.42550561242150026,0.49958421288300386
frozenset({'Casablanca (1942)'}),"frozenset({'Wizard of Oz, The (1939)'})",0.22929936305732485,0.1921443736730361,0.11677282377919321,0.5092592592592593,2.6503990178023327,1.0,0.07271424128091741,1.6461963706285303,0.8079639368895567,0.38327526132404177,0.3925390567966127,0.5584970329445468
"frozenset({'Wizard of Oz, The (1939)'})",frozenset({'Casablanca (1942)'}),0.1921443736730361,0.22929936305732485,0.11677282377919321,0.6077348066298343,2.6503990178023327,1.0,0.07271424128091741,1.9647438772763974,0.7708039660733486,0.38327526132404177,0.4910278069494543,0.5584970329445468
frozenset({'Batman (1989)'}),"frozenset({'Empire Strikes Back, The (1980)'})",0.10721868365180467,0.31104033970276007,0.0881104033970276,0.8217821782178217,2.642043726556956,1.0,0.0547610676114875,3.8658292050011784,0.6961448648338896,0.2668810289389067,0.7413232848708601,0.5525293143648835
frozenset({'Butch Cassidy and the Sundance Kid (1969)'}),"frozenset({'Graduate, The (1967)'})",0.1613588110403397,0.19957537154989385,0.08492569002123142,0.5263157894736842,2.637178051511758,1.0,0.05272244535500651,1.6897853267280019,0.740253164556962,0.3076923076923076,0.40820885104006693,0.4759238521836506
frozenset({'Citizen Kane (1941)'}),"frozenset({'Wizard of Oz, The (1939)'})",0.17197452229299362,0.1921443736730361,0.0870488322717622,0.5061728395061729,2.6343359934520154,1.0,0.05400489539805536,1.6359076433121018,0.749249530956848,0.3141762452107279,0.3887185477198618,0.479605756769661
"frozenset({'Lion King, The (1994)'})",frozenset({'Back to the Future (1985)'}),0.14225053078556263,0.2494692144373673,0.09341825902335456,0.6567164179104478,2.632454747538901,1.0,0.057931130854981715,2.1863288101172342,0.7229691719171917,0.3131672597864768,0.5426122569613039,0.5155922515084154
frozenset({'Dances with Wolves (1990)'}),frozenset({'When Harry Met Sally... (1989)'}),0.17728237791932058,0.2229299363057325,0.1040339702760085,0.5868263473053893,2.6323353293413176,1.0,0.06451242105832557,1.8807347918397495,0.7537327188940093,0.35125448028673834,0.46829292235201736,0.526746506986028
frozenset({'Get Shorty (1995)'}),frozenset({'Terminator 2: Judgment Day (1991)'}),0.12951167728237792,0.23991507430997877,0.08174097664543524,0.6311475409836065,2.630712316843174,1.0,0.05066917296622355,2.0606746874262796,0.7121000950269242,0.2841328413284132,0.5147220441432364,0.4859277527926882
"frozenset({'Hunt for Red October, The (1990)'})",frozenset({'Back to the Future (1985)'}),0.1602972399150743,0.2494692144373673,0.10509554140127389,0.6556291390728477,2.6280963787515854,1.0,0.06510631488318211,2.1794259349991836,0.7377568351019679,0.3449477351916376,0.5411635770956472,0.5384528674087643
"frozenset({'Hunt for Red October, The (1990)'})",frozenset({'Indiana Jones and the Last Crusade (1989)'}),0.1602972399150743,0.2494692144373673,0.10509554140127389,0.6556291390728477,2.6280963787515854,1.0,0.06510631488318211,2.1794259349991836,0.7377568351019679,0.3449477351916376,0.5411635770956472,0.5384528674087643
frozenset({'Seven (Se7en) (1995)'}),"frozenset({'Usual Suspects, The (1995)'})",0.17728237791932058,0.24628450106157113,0.11464968152866242,0.6467065868263474,2.62585174478629,1.0,0.07098777953579366,2.133398107164706,0.7525925925925927,0.37113402061855666,0.531264232099182,0.5561119141028289
frozenset({'Seven (Se7en) (1995)'}),frozenset({'Braveheart (1995)'}),0.17728237791932058,0.24628450106157113,0.11464968152866242,0.6467065868263474,2.62585174478629,1.0,0.07098777953579366,2.133398107164706,0.7525925925925927,0.37113402061855666,0.531264232099182,0.5561119141028289
"frozenset({'Hunt for Red October, The (1990)'})","frozenset({'Fugitive, The (1993)'})",0.1602972399150743,0.2802547770700637,0.1178343949044586,0.7350993377483445,2.6229680915111384,1.0,0.07291032766711295,2.717038216560511,0.7368708784637988,0.36513157894736836,0.6319521772255758,0.577776941601445
frozenset({'Apollo 13 (1995)'}),frozenset({'Dead Poets Society (1989)'}),0.21231422505307856,0.19639065817409768,0.10934182590233546,0.515,2.622324324324324,1.0,0.06764529550443786,1.6569264779915511,0.785413341009604,0.3652482269503546,0.3964729194187583,0.5358783783783784
frozenset({'Dead Poets Society (1989)'}),frozenset({'Apollo 13 (1995)'}),0.19639065817409768,0.21231422505307856,0.10934182590233546,0.5567567567567567,2.622324324324324,1.0,0.06764529550443786,1.7770959556729324,0.7698503289684626,0.3652482269503546,0.4372841844539957,0.5358783783783784
frozenset({'Gandhi (1982)'}),frozenset({'Amadeus (1984)'}),0.15498938428874734,0.23779193205944799,0.09660297239915075,0.6232876712328768,2.6211472602739727,1.0,0.05974774726042527,2.0233159621694656,0.7319288751449556,0.3261648745519713,0.5057618193612394,0.5147688356164384
frozenset({'Babe (1995)'}),"frozenset({'Wizard of Oz, The (1939)'})",0.16454352441613587,0.1921443736730361,0.08280254777070063,0.5032258064516129,2.618998396007841,1.0,0.05118643532980828,1.6262028841646674,0.7399244127325448,0.30232558139534876,0.3850705777627061,0.46708251648547494
"frozenset({'Blues Brothers, The (1980)'})",frozenset({'Monty Python and the Holy Grail (1974)'}),0.17834394904458598,0.25690021231422505,0.11995753715498939,0.6726190476190477,2.618211334120425,1.0,0.07414093878047792,2.269832078749277,0.752212389380531,0.3804713804713804,0.5594387755102042,0.5697805981896891
frozenset({'Die Hard (1988)'}),frozenset({'Back to the Future (1985)'}),0.17728237791932058,0.2494692144373673,0.11571125265392782,0.6526946107784432,2.6163332908650787,1.0,0.07148475710080643,2.161011054982063,0.7509085528262799,0.3720136518771331,0.5372536398207829,0.5582621990062429
"frozenset({'Hunt for Red October, The (1990)'})",frozenset({'Aliens (1986)'}),0.1602972399150743,0.2229299363057325,0.09341825902335456,0.5827814569536424,2.6141911069063384,1.0,0.05768320553910233,1.8625012637751492,0.7353465118951844,0.32234432234432225,0.4630876126370643,0.5009145380006307
frozenset({'North by Northwest (1959)'}),frozenset({'Psycho (1960)'}),0.16348195329087048,0.19639065817409768,0.08386411889596602,0.512987012987013,2.612074412074412,1.0,0.05175779048958488,1.650077848549186,0.7377754931568463,0.30384615384615377,0.3939679870987665,0.47000702000702
frozenset({'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)'}),frozenset({'Psycho (1960)'}),0.16348195329087048,0.19639065817409768,0.08386411889596602,0.512987012987013,2.612074412074412,1.0,0.05175779048958488,1.650077848549186,0.7377754931568463,0.30384615384615377,0.3939679870987665,0.47000702000702
"frozenset({'Sound of Music, The (1965)'})",frozenset({'Forrest Gump (1994)'}),0.1464968152866242,0.23885350318471338,0.09129511677282377,0.6231884057971014,2.6090821256038645,1.0,0.05630383923620971,2.019965703086722,0.7225789656369316,0.3104693140794223,0.5049420896246438,0.5027053140096618
frozenset({'Citizen Kane (1941)'}),frozenset({'Psycho (1960)'}),0.17197452229299362,0.19639065817409768,0.0881104033970276,0.5123456790123456,2.608808808808808,1.0,0.054336213774730545,1.6479077642505842,0.7447636700648748,0.31439393939393934,0.39316992025050146,0.4804971638304971
frozenset({'Sleepless in Seattle (1993)'}),frozenset({'Indiana Jones and the Last Crusade (1989)'}),0.1337579617834395,0.2494692144373673,0.0870488322717622,0.6507936507936508,2.60871327254306,1.0,0.053680338620904156,2.149247249565721,0.711890243902439,0.29390681003584224,0.5347208190206777,0.49986491050320836
frozenset({'Jaws (1975)'}),frozenset({'Aliens (1986)'}),0.19532908704883228,0.2229299363057325,0.11358811040339703,0.5815217391304348,2.6085403726708076,1.0,0.07004340946894397,1.856894697659029,0.7663304810988089,0.3728222996515679,0.4614665003563792,0.5455227743271222
frozenset({'Aliens (1986)'}),frozenset({'Jaws (1975)'}),0.2229299363057325,0.19532908704883228,0.11358811040339703,0.5095238095238095,2.608540372670807,1.0,0.07004340946894397,1.6405911817450993,0.7935498697717173,0.3728222996515679,0.3904636260836788,0.5455227743271222
"frozenset({'Hunt for Red October, The (1990)'})",frozenset({'Forrest Gump (1994)'}),0.1602972399150743,0.23885350318471338,0.09978768577494693,0.6225165562913908,2.6062693156732895,1.0,0.06150012847039096,2.0163705441948823,0.7339618581380961,0.3333333333333333,0.5040594086840867,0.5201471670345843
frozenset({'Groundhog Day (1993)'}),frozenset({'When Harry Met Sally... (1989)'}),0.19002123142250532,0.2229299363057325,0.11040339702760085,0.5810055865921787,2.6062250598563446,1.0,0.06804197600984488,1.8546072186836517,0.7608881943744328,0.36491228070175435,0.46080227127026274,0.5381218409151369
frozenset({'North by Northwest (1959)'}),"frozenset({'Wizard of Oz, The (1939)'})",0.16348195329087048,0.1921443736730361,0.08174097664543524,0.5,2.602209944751381,1.0,0.050328839123516385,1.6157112526539277,0.7360406091370557,0.2984496124031007,0.3810775295663601,0.46270718232044195
"frozenset({'Bridge on the River Kwai, The (1957)'})",frozenset({'Casablanca (1942)'}),0.14437367303609341,0.22929936305732485,0.08598726114649681,0.5955882352941176,2.597426470588235,1.0,0.052882469877074116,1.9057324840764331,0.7187758478081058,0.29889298892988925,0.47526737967914434,0.48529411764705876
"frozenset({""It's a Wonderful Life (1946)""})",frozenset({'E.T. the Extra-Terrestrial (1982)'}),0.18577494692144372,0.21125265392781317,0.10191082802547771,0.5485714285714286,2.5967552045944005,1.0,0.0626653774550241,1.7472251337042113,0.755201542807475,0.3453237410071942,0.42766391078638727,0.5154917444364681
"frozenset({'Hunt for Red October, The (1990)'})",frozenset({'Dead Poets Society (1989)'}),0.1602972399150743,0.19639065817409768,0.08174097664543524,0.5099337748344371,2.5965276534812958,1.0,0.05026009619502256,1.6397974407528548,0.7322475249150344,0.2972972972972972,0.3901685811017699,0.46307499552532666
frozenset({'Citizen Kane (1941)'}),frozenset({'Amadeus (1984)'}),0.17197452229299362,0.23779193205944799,0.10615711252653928,0.617283950617284,2.595899470899471,1.0,0.06526295860548773,1.991575919457572,0.7424615384615386,0.34965034965034963,0.49788507170122775,0.5318562610229277
"frozenset({""It's a Wonderful Life (1946)""})",frozenset({'To Kill a Mockingbird (1962)'}),0.18577494692144372,0.20488322717622082,0.09872611464968153,0.5314285714285715,2.5938119911176907,1.0,0.060663943995925014,1.6968955517580653,0.7546648722154463,0.33818181818181814,0.4106885370970819,0.5066469282013324
frozenset({'GoodFellas (1990)'}),frozenset({'Jaws (1975)'}),0.1740976645435244,0.19532908704883228,0.0881104033970276,0.5060975609756098,2.5909994697773064,1.0,0.054104065524407115,1.629210243506068,0.7434880911822095,0.31320754716981125,0.38620567604092926,0.4785922587486744
frozenset({'This Is Spinal Tap (1984)'}),"frozenset({'Princess Bride, The (1987)'})",0.14331210191082802,0.2632696390658174,0.09766454352441614,0.6814814814814816,2.5885304659498214,1.0,0.05993481818058881,2.3129906680491787,0.7163407144011638,0.3161512027491409,0.5676593019532502,0.5262246117084828
"frozenset({""It's a Wonderful Life (1946)""})",frozenset({'Forrest Gump (1994)'}),0.18577494692144372,0.23885350318471338,0.11464968152866242,0.6171428571428572,2.583771428571429,1.0,0.0702766846525214,1.9880692080996294,0.7528248587570621,0.3698630136986301,0.4969994022713689,0.5485714285714286
frozenset({'Glory (1989)'}),"frozenset({'Shawshank Redemption, The (1994)'})",0.14118895966029724,0.27070063694267515,0.09872611464968153,0.6992481203007519,2.583104820875719,1.0,0.060506173340365406,2.424920382165605,0.7136249451732526,0.31525423728813556,0.5876153265259219,0.5319770013268466
frozenset({'Mission: Impossible (1996)'}),frozenset({'Independence Day (ID4) (1996)'}),0.1613588110403397,0.24203821656050956,0.10084925690021232,0.6250000000000001,2.5822368421052637,1.0,0.06179425804968424,2.0212314225053087,0.730632911392405,0.3333333333333333,0.5052521008403362,0.5208333333333334
frozenset({'Forrest Gump (1994)'}),frozenset({'Braveheart (1995)'}),0.23885350318471338,0.24628450106157113,0.15180467091295116,0.6355555555555555,2.580574712643678,1.0,0.09297875505429565,2.0681217958676403,0.8046932147350558,0.45541401273885346,0.5164694835680751,0.6259674329501915
frozenset({'Braveheart (1995)'}),frozenset({'Forrest Gump (1994)'}),0.24628450106157113,0.23885350318471338,0.15180467091295116,0.6163793103448275,2.5805747126436778,1.0,0.09297875505429565,1.984112216417376,0.8126268098099084,0.45541401273885346,0.4959962487375558,0.6259674329501915
"frozenset({'Shining, The (1980)'})","frozenset({""One Flew Over the Cuckoo's Nest (1975)""})",0.14331210191082802,0.24416135881104034,0.09023354564755838,0.6296296296296297,2.5787439613526573,1.0,0.05524226811094432,2.0407643312101915,0.7146293461622567,0.3035714285714285,0.5099875156054932,0.499597423510467
frozenset({'Beauty and the Beast (1991)'}),frozenset({'Forrest Gump (1994)'}),0.1464968152866242,0.23885350318471338,0.09023354564755838,0.6159420289855072,2.578743961352657,1.0,0.05524226811094432,1.9818531426511232,0.7172958735733098,0.30575539568345317,0.4954217451943484,0.4968599033816425
frozenset({'True Lies (1994)'}),"frozenset({'Fugitive, The (1993)'})",0.12632696390658174,0.2802547770700637,0.09129511677282377,0.7226890756302521,2.5786860198624906,1.0,0.05589138166524672,2.5954448948079523,0.7007262143603944,0.2895622895622895,0.614709600654421,0.5242233256939139
frozenset({'Phenomenon (1996)'}),frozenset({'Independence Day (ID4) (1996)'}),0.1326963906581741,0.24203821656050956,0.08280254777070063,0.624,2.578105263157895,1.0,0.050684950031779516,2.0158558070199217,0.705771584596554,0.2836363636363636,0.5039327731092437,0.48305263157894734
frozenset({'Back to the Future (1985)'}),frozenset({'Indiana Jones and the Last Crusade (1989)'}),0.2494692144373673,0.2494692144373673,0.1602972399150743,0.6425531914893616,2.575681303757356,1.0,0.09806235096307715,2.0996992215145074,0.8150940921906761,0.47335423197492155,0.5237413103012428,0.6425531914893616
frozenset({'Indiana Jones and the Last Crusade (1989)'}),frozenset({'Back to the Future (1985)'}),0.2494692144373673,0.2494692144373673,0.1602972399150743,0.6425531914893616,2.575681303757356,1.0,0.09806235096307715,2.0996992215145074,0.8150940921906761,0.47335423197492155,0.5237413103012428,0.6425531914893616
frozenset({'Rear Window (1954)'}),"frozenset({'Graduate, The (1967)'})",0.19639065817409768,0.19957537154989385,0.10084925690021232,0.5135135135135135,2.5730304772857964,1.0,0.061654518326188575,1.645317291814107,0.76075922964611,0.34172661870503596,0.39221449566277145,0.5094163312248419
"frozenset({'Graduate, The (1967)'})",frozenset({'Rear Window (1954)'}),0.19957537154989385,0.19639065817409768,0.10084925690021232,0.5053191489361702,2.5730304772857964,1.0,0.061654518326188575,1.624500604981394,0.7637861231327655,0.34172661870503596,0.38442620647010883,0.5094163312248419
frozenset({'Groundhog Day (1993)'}),frozenset({'Forrest Gump (1994)'}),0.19002123142250532,0.23885350318471338,0.11677282377919321,0.6145251396648045,2.572811918063315,1.0,0.07138558697445468,1.9745684482599464,0.754736089598475,0.37414965986394555,0.4935602253336762,0.5517070142768467
frozenset({'Four Weddings and a Funeral (1994)'}),frozenset({'When Harry Met Sally... (1989)'}),0.16878980891719744,0.2229299363057325,0.09660297239915075,0.5723270440251573,2.5672955974842773,1.0,0.058974671048183165,1.816972648932185,0.7344532861774241,0.32733812949640284,0.4496339828848336,0.5028301886792453
frozenset({'Get Shorty (1995)'}),"frozenset({'Usual Suspects, The (1995)'})",0.12951167728237792,0.24628450106157113,0.08174097664543524,0.6311475409836065,2.56267665347654,1.0,0.04984425782429758,2.0434064637886293,0.7005068102629077,0.27797833935018046,0.5106211036712074,0.4815220463538722
"frozenset({'Godfather: Part II, The (1974)'})",frozenset({'Psycho (1960)'}),0.17728237791932058,0.19639065817409768,0.08917197452229299,0.5029940119760479,2.5611911312510114,1.0,0.0543553716400485,1.616900723914767,0.7409062980030722,0.31343283582089543,0.38153283920929604,0.478524033015051
frozenset({'Terminator 2: Judgment Day (1991)'}),frozenset({'Aliens (1986)'}),0.23991507430997877,0.2229299363057325,0.13694267515923567,0.5707964601769911,2.5604298356510746,1.0,0.08345842292452701,1.8104931380917986,0.8018058984019747,0.42019543973941365,0.44766429711301314,0.5925410872313527
frozenset({'Aliens (1986)'}),frozenset({'Terminator 2: Judgment Day (1991)'}),0.2229299363057325,0.23991507430997877,0.13694267515923567,0.6142857142857142,2.560429835651074,1.0,0.08345842292452701,1.97059054808524,0.7842800864150463,0.42019543973941365,0.4925379090183558,0.5925410872313527
frozenset({'Field of Dreams (1989)'}),"frozenset({'Shawshank Redemption, The (1994)'})",0.13481953290870488,0.27070063694267515,0.09341825902335456,0.6929133858267716,2.5597035664659566,1.0,0.05692252559265419,2.3748979258533396,0.7042805354155046,0.2993197278911564,0.5789292713956607,0.519005712521229
frozenset({'Dave (1993)'}),"frozenset({'Fugitive, The (1993)'})",0.11252653927813164,0.2802547770700637,0.08067940552016985,0.7169811320754716,2.558319039451115,1.0,0.0491433053403113,2.5430997876857746,0.6863510450768068,0.25850340136054417,0.6067790950075137,0.5024299599771298
frozenset({'Field of Dreams (1989)'}),frozenset({'Indiana Jones and the Last Crusade (1989)'}),0.13481953290870488,0.2494692144373673,0.08598726114649681,0.6377952755905512,2.5566091472608474,1.0,0.05235393818094941,2.0721176036185724,0.7037339998485193,0.2882562277580071,0.5174019089198009,0.49123806332719044
frozenset({'Mission: Impossible (1996)'}),"frozenset({'Rock, The (1996)'})",0.1613588110403397,0.25477707006369427,0.10509554140127389,0.6513157894736843,2.5564144736842107,1.0,0.06398501629545486,2.1372431198173305,0.7259685462217108,0.3378839590443686,0.5321075123706703,0.5319078947368422
frozenset({'Blade Runner (1982)'}),frozenset({'2001: A Space Odyssey (1968)'}),0.23248407643312102,0.19851380042462846,0.1178343949044586,0.5068493150684932,2.553219544355725,1.0,0.07168309735350994,1.6252359046945033,0.792605883892191,0.3762711864406779,0.38470470833711334,0.5502161013845139
frozenset({'2001: A Space Odyssey (1968)'}),frozenset({'Blade Runner (1982)'}),0.19851380042462846,0.23248407643312102,0.1178343949044586,0.5935828877005347,2.5532195443557244,1.0,0.07168309735350994,1.8884931277237675,0.7590119921245749,0.3762711864406779,0.4704772893691614,0.5502161013845139
frozenset({'Gandhi (1982)'}),frozenset({'Forrest Gump (1994)'}),0.15498938428874734,0.23885350318471338,0.09447983014861996,0.6095890410958905,2.5521461187214616,1.0,0.05746007275481089,1.949603307632138,0.7197222065383097,0.3156028368794326,0.4870751418581993,0.502572298325723
frozenset({'Die Hard (1988)'}),frozenset({'Aliens (1986)'}),0.17728237791932058,0.2229299363057325,0.10084925690021232,0.5688622754491018,2.551753635585971,1.0,0.06132770768252939,1.8023708421797597,0.7391511035653651,0.33687943262411346,0.4451752233238441,0.5106216139150271
frozenset({'Young Frankenstein (1974)'}),frozenset({'E.T. the Extra-Terrestrial (1982)'}),0.14968152866242038,0.21125265392781317,0.08067940552016985,0.5390070921985816,2.551480808296803,1.0,0.049058785346261506,1.7109750122488974,0.7151094027202838,0.2878787878787878,0.4155379284671115,0.4604583199686375
frozenset({'Stand by Me (1986)'}),frozenset({'Back to the Future (1985)'}),0.16348195329087048,0.2494692144373673,0.1040339702760085,0.6363636363636365,2.5508704061895555,1.0,0.06325025581384866,2.0639596602972405,0.7267947788252357,0.3367697594501718,0.5154944065835156,0.5266924564796905
frozenset({'GoodFellas (1990)'}),"frozenset({'Usual Suspects, The (1995)'})",0.1740976645435244,0.24628450106157113,0.10934182590233546,0.628048780487805,2.550094617325484,1.0,0.06646426945424877,2.0263826528836457,0.7359922130431528,0.35153583617747436,0.5065097904500173,0.5360071488645921
"frozenset({'Graduate, The (1967)'})","frozenset({""One Flew Over the Cuckoo's Nest (1975)""})",0.19957537154989385,0.24416135881104034,0.12420382165605096,0.6223404255319148,2.5488899167437555,1.0,0.07547522775321064,2.001375556951048,0.7591874674102791,0.388704318936877,0.5003436528807075,0.565518038852914
"frozenset({""One Flew Over the Cuckoo's Nest (1975)""})","frozenset({'Graduate, The (1967)'})",0.24416135881104034,0.19957537154989385,0.12420382165605096,0.508695652173913,2.5488899167437555,1.0,0.07547522775321064,1.6291828720665877,0.8039709977912226,0.388704318936877,0.3861953638565332,0.565518038852914
frozenset({'Top Gun (1986)'}),"frozenset({'Fugitive, The (1993)'})",0.11889596602972399,0.2802547770700637,0.08492569002123142,0.7142857142857142,2.5487012987012982,1.0,0.05160452756704125,2.5191082802547764,0.6896385542168674,0.27027027027027023,0.6030341340075852,0.5086580086580086
frozenset({'Jaws (1975)'}),frozenset({'Alien (1979)'}),0.19532908704883228,0.2367303609341826,0.1178343949044586,0.6032608695652174,2.5483037629167478,1.0,0.07159406962644416,1.923857720385074,0.7550690532220874,0.37499999999999994,0.480211041906029,0.5505093585494248
frozenset({'Jurassic Park (1993)'}),frozenset({'Aliens (1986)'}),0.17197452229299362,0.2229299363057325,0.09766454352441614,0.5679012345679013,2.5474426807760144,1.0,0.0593262742234303,1.798362147406734,0.7336120401337792,0.3285714285714285,0.44393847399311887,0.5029982363315697
frozenset({'Seven (Se7en) (1995)'}),"frozenset({'Terminator, The (1984)'})",0.17728237791932058,0.23036093418259024,0.1040339702760085,0.5868263473053893,2.5474212864593397,1.0,0.0631950360844028,1.8627496230653253,0.7383410138248848,0.3426573426573426,0.46315919884369205,0.5192196252655978
frozenset({'Groundhog Day (1993)'}),"frozenset({'Terminator, The (1984)'})",0.19002123142250532,0.23036093418259024,0.11146496815286625,0.5865921787709497,2.5464047576139843,1.0,0.06769149976785174,1.8616944970448153,0.7497597204019222,0.3608247422680412,0.4628549412444616,0.5352315732564425
frozenset({'Phenomenon (1996)'}),"frozenset({'Rock, The (1996)'})",0.1326963906581741,0.25477707006369427,0.08598726114649681,0.648,2.5434,1.0,0.052179263526579846,2.11711059640996,0.6996690693141121,0.28521126760563376,0.5276581196581196,0.49275
frozenset({'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)'}),frozenset({'Blade Runner (1982)'}),0.16348195329087048,0.23248407643312102,0.09660297239915075,0.5909090909090909,2.5417185554171855,1.0,0.058596021474840096,1.8761500353857041,0.725107379929715,0.3226950354609929,0.4669935873255376,0.503217102532171
frozenset({'True Lies (1994)'}),"frozenset({'Empire Strikes Back, The (1980)'})",0.12632696390658174,0.31104033970276007,0.09978768577494693,0.7899159663865547,2.5395933117274216,1.0,0.06049490400782543,3.279447983014863,0.6938936428737623,0.29559748427672955,0.6950706322590672,0.5553675395072706
frozenset({'Gandhi (1982)'}),frozenset({'Casablanca (1942)'}),0.15498938428874734,0.22929936305732485,0.09023354564755838,0.5821917808219178,2.5390030441400304,1.0,0.05469457854950167,1.844627753993944,0.7173219036358262,0.3068592057761732,0.45788520321521564,0.48785514967021815
frozenset({'Young Frankenstein (1974)'}),frozenset({'Apollo 13 (1995)'}),0.14968152866242038,0.21231422505307856,0.08067940552016985,0.5390070921985816,2.538723404255319,1.0,0.0488998877574479,1.708672219500245,0.7127932190025625,0.2867924528301886,0.41475024373458735,0.4595035460992908
"frozenset({'Fish Called Wanda, A (1988)'})",frozenset({'Monty Python and the Holy Grail (1974)'}),0.17091295116772823,0.25690021231422505,0.11146496815286625,0.6521739130434783,2.5386273805246136,1.0,0.06755739471062608,2.1364118895966033,0.7310285958173282,0.3523489932885906,0.5319254658385093,0.5430291052820697
frozenset({'Star Trek: The Wrath of Khan (1982)'}),frozenset({'2001: A Space Odyssey (1968)'}),0.1602972399150743,0.19851380042462846,0.08067940552016985,0.5033112582781457,2.535396819775472,1.0,0.04885819122705,1.6136588818117479,0.7211890345332357,0.2900763358778625,0.38029033814306396,0.45486418528880546
"frozenset({'Shining, The (1980)'})",frozenset({'Alien (1979)'}),0.14331210191082802,0.2367303609341826,0.08598726114649681,0.6,2.5345291479820626,1.0,0.05206093553491013,1.9081740976645434,0.7067327550598925,0.29241877256317683,0.47593880389429766,0.48161434977578477
frozenset({'Stand by Me (1986)'}),frozenset({'When Harry Met Sally... (1989)'}),0.16348195329087048,0.2229299363057325,0.09235668789808917,0.564935064935065,2.5341372912801483,1.0,0.05591166646381868,1.7861013404316002,0.7237003325748292,0.3140794223826714,0.4401213540557803,0.4896103896103896
frozenset({'Glory (1989)'}),frozenset({'Indiana Jones and the Last Crusade (1989)'}),0.14118895966029724,0.2494692144373673,0.08917197452229299,0.631578947368421,2.5316909294512877,1.0,0.0539496756686095,2.0371549893842884,0.7044705397610219,0.2957746478873239,0.5091193329859302,0.49451287793952964
frozenset({'Alien (1979)'}),"frozenset({'Terminator, The (1984)'})",0.2367303609341826,0.23036093418259024,0.13800424628450106,0.5829596412556054,2.5306358620404623,1.0,0.08347081919032098,1.845478620185832,0.7924360757462288,0.4193548387096774,0.45813514767280045,0.5910189911347151
"frozenset({'Terminator, The (1984)'})",frozenset({'Alien (1979)'}),0.23036093418259024,0.2367303609341826,0.13800424628450106,0.5990783410138248,2.530635862040462,1.0,0.08347081919032098,1.9037874905434753,0.7858779840848805,0.4193548387096774,0.47473128961755634,0.5910189911347151
frozenset({'Young Frankenstein (1974)'}),frozenset({'Back to the Future (1985)'}),0.14968152866242038,0.2494692144373673,0.09447983014861996,0.6312056737588653,2.5301946582163874,1.0,0.05713889677742168,2.035093091621754,0.7112317468333123,0.31010452961672474,0.5086219868187427,0.5049645390070923
frozenset({'Star Trek: The Wrath of Khan (1982)'}),frozenset({'Monty Python and the Holy Grail (1974)'}),0.1602972399150743,0.25690021231422505,0.1040339702760085,0.6490066225165564,2.5262985058289096,1.0,0.06285357530844163,2.117133357368907,0.7194974070538455,0.33220338983050846,0.5276631977294229,0.5269826501012534
frozenset({'Unforgiven (1992)'}),frozenset({'Monty Python and the Holy Grail (1974)'}),0.13906581740976645,0.25690021231422505,0.09023354564755838,0.648854961832061,2.525708157214056,1.0,0.05450750762933813,2.1162189605834025,0.7016464785667658,0.29513888888888884,0.5274591057797164,0.5000473156267743
"frozenset({'Fish Called Wanda, A (1988)'})","frozenset({'Princess Bride, The (1987)'})",0.17091295116772823,0.2632696390658174,0.11358811040339703,0.6645962732919255,2.5243939090362653,1.0,0.06859191943779555,2.1965479279704336,0.7283497074203933,0.3543046357615894,0.5447401865144003,0.5480239430975756
"frozenset({'Clockwork Orange, A (1971)'})",frozenset({'Amadeus (1984)'}),0.16985138004246284,0.23779193205944799,0.10191082802547771,0.6000000000000001,2.523214285714286,1.0,0.06152154020221691,1.9055201698513806,0.7271952259164536,0.3333333333333333,0.4752089136490251,0.5142857142857143
